#, Max. MW, RT [min], Area, Max. m/z
264, 630.0615, 1.81, 39215.9, 629.0543
265, 295.6077, 1.81, 21036.9, 295.5942
266, 1162.2559, 1.81, 11712.9, 1161.2486
267, 295.9927, 1.81, 36440.7, 294.9854
268, 150.0163, 1.82, 2810606.3, 149.0090
269, 295.9654, 1.82, 27845.2, 294.9581
270, 592.1065, 1.82, 1687370.1, 591.0992
271, 592.6084, 1.82, 103135.4, 295.2969
272, 645.0185, 1.82, 27099.7, 644.0112
273, 910.1361, 1.82, 16804.5, 909.1289
274, 394.0246, 1.82, 72027.0, 393.0173
275, 926.1112, 1.82, 25463.9, 925.1039
276, 614.0881, 1.82, 150737.0, 613.0808
277, 296.0532, 1.82, 14784804.0, 295.0459
278, 590.8915, 1.82, 176957.7, 295.4423
279, 591.3100, 1.82, 32433.5, 295.1373
280, 656.1374, 1.82, 14625.6, 655.1302
281, 164.0472, 1.82, 2989507.3, 163.0399
282, 296.2302, 1.82, 127501.6, 295.2229
283, 591.0594, 1.82, 44088.3, 295.0193
284, 296.3833, 1.82, 20569.0, 295.3760
285, 295.6315, 1.83, 16706.6, 295.6160
286, 980.3149, 1.83, 152430.0, 979.3076
287, 730.2675, 1.84, 39737.4, 729.2602
288, 846.3148, 1.87, 90213.0, 845.3075
289, 130.0266, 1.87, 84241.8, 129.0194
290, 452.2259, 1.87, 131181.7, 451.2187
291, 496.2519, 1.87, 40058.9, 495.2447
292, 596.2681, 1.88, 115926.9, 595.2608
293, 874.1939, 1.90, 11681.5, 873.1866
294, 294.1313, 1.93, 535643.1, 293.1241
295, 326.1003, 1.93, 802996.5, 325.0930
296, 620.2313, 1.95, 33957.4, 619.2240
297, 645.1472, 1.95, 45310.2, 644.1399
298, 470.1997, 1.95, 58662.6, 469.1925
299, 351.8927, 1.96, 19531.0, 175.4353
300, 158.0578, 1.96, 334916.7, 157.0505
301, 527.1277, 1.96, 116540.8, 175.0229
302, 702.9513, 1.96, 178793.5, 175.2502
303, 881.8647, 1.96, 206927.9, 175.3657
304, 176.0683, 1.96, 19392490.0, 175.0610
305, 176.2051, 1.96, 172281.1, 175.1978
306, 175.7732, 1.96, 20316.8, 174.7659
307, 176.0343, 1.96, 45669.6, 175.0270
308, 175.8037, 1.96, 13139.8, 174.7964
309, 132.0787, 1.96, 97551.5, 131.0714
310, 352.1373, 1.96, 40651.9, 351.1300
311, 405.0486, 1.96, 69802.4, 404.0413
312, 502.1686, 1.97, 58015.1, 501.1613
313, 374.1189, 1.97, 108594.8, 373.1117
314, 652.2000, 1.97, 36646.6, 651.1928
315, 704.0536, 2.00, 50577.1, 175.2549
316, 672.4165, 2.08, 37884.1, 671.4092
317, 696.1684, 2.08, 17782.7, 695.1611
318, 578.1420, 2.09, 572227.0, 577.1348
319, 806.3914, 2.09, 13959.0, 805.3841
320, 423.2002, 2.10, 70508.4, 422.1929
321, 358.0899, 2.14, 33474.8, 357.0826
322, 294.1314, 2.15, 369769.9, 293.1241
323, 234.0741, 2.17, 62036.5, 233.0668
324, 162.0892, 2.18, 142264.5, 161.0819
325, 344.2060, 2.18, 93787.0, 343.1987
326, 392.1320, 2.18, 44264.5, 391.1247
327, 526.1688, 2.19, 104107.3, 525.1615
328, 472.1137, 2.19, 116664.3, 471.1064
329, 436.1372, 2.19, 540648.0, 435.1299
330, 570.1949, 2.19, 52547.5, 569.1876
331, 554.1637, 2.19, 216620.8, 553.1565
332, 383.1220, 2.20, 96035.4, 382.1147
333, 464.1896, 2.20, 174109.3, 463.1824
334, 508.2157, 2.20, 66852.4, 507.2085
335, 430.2790, 2.22, 104625.3, 429.2717
336, 178.0261, 2.22, 96477.9, 177.0188
337, 416.1445, 2.22, 37246.1, 415.1373
338, 762.2001, 2.22, 32804.7, 761.1928
339, 470.2002, 2.22, 84085.0, 469.1929
340, 426.1738, 2.23, 246288.6, 425.1665
341, 650.1123, 2.26, 142384.6, 651.1204
342, 194.0579, 2.26, 840836.7, 193.0506
343, 326.0640, 2.26, 3822650.8, 325.0568
344, 668.1221, 2.27, 18769.0, 667.1149
345, 150.0165, 2.27, 143052.9, 149.0092
346, 358.0901, 2.28, 56655.4, 357.0828
347, 180.0422, 2.30, 363688.2, 179.0349
348, 136.0524, 2.30, 75379.3, 135.0451
349, 402.0955, 2.30, 36818.1, 401.0882
350, 326.1001, 2.30, 212924.0, 325.0928
351, 416.1322, 2.31, 34879.9, 415.1249
352, 290.0427, 2.31, 45721.3, 289.0355
353, 334.0324, 2.31, 47427.7, 333.0251
354, 361.1163, 2.34, 73342.6, 360.1090
355, 432.1628, 2.35, 25572.1, 431.1555
356, 586.2470, 2.35, 50012.0, 585.2398
357, 166.0265, 2.36, 431131.4, 165.0192
358, 356.1108, 2.37, 244958.8, 355.1035
359, 316.1156, 2.40, 126560.4, 315.1083
360, 486.1847, 2.42, 249595.5, 485.1774
361, 380.1105, 2.45, 81966.8, 379.1033
362, 290.0789, 2.45, 1146569.9, 289.0716
363, 548.2104, 2.45, 53599.0, 547.2031
364, 430.2425, 2.45, 98228.5, 429.2352
365, 424.1943, 2.46, 213115.5, 423.1870
366, 448.1581, 2.46, 1381054.9, 447.1508
367, 438.1293, 2.46, 264341.8, 437.1220
368, 536.2104, 2.46, 108479.9, 535.2031
369, 492.1843, 2.46, 436595.4, 491.1770
370, 520.1795, 2.46, 173705.8, 519.1722
371, 432.1996, 2.48, 611202.4, 431.1923
372, 328.1158, 2.50, 133550.3, 327.1085
373, 640.2366, 2.52, 36572.1, 639.2293
374, 522.2102, 2.52, 235758.4, 521.2030
375, 628.2366, 2.52, 117781.0, 627.2293
376, 774.3149, 2.52, 179446.0, 773.3077
377, 614.1627, 2.55, 148779.8, 613.1554
378, 608.2673, 2.55, 166165.5, 607.2601
379, 564.2415, 2.56, 308722.9, 563.2342
380, 652.2926, 2.56, 24876.3, 651.2853
381, 554.2124, 2.56, 92593.4, 553.2051
382, 520.2511, 2.56, 105389.3, 519.2442
383, 466.1109, 2.57, 196554.3, 465.1036
384, 430.2197, 2.57, 848733.0, 429.2128
385, 590.3418, 2.57, 39878.1, 589.3345
386, 422.1704, 2.59, 229544.2, 421.1631
387, 504.2203, 2.59, 128746.1, 503.2130
388, 432.1993, 2.59, 1294156.5, 431.1920
389, 492.1478, 2.60, 42630.2, 491.1405
390, 390.1313, 2.60, 73527.8, 389.1240
391, 158.0577, 2.61, 634351.9, 157.0505
392, 640.1269, 2.61, 48208.8, 639.1196
393, 630.3215, 2.62, 54631.4, 629.3142
394, 390.1890, 2.62, 34903.8, 389.1818
395, 575.2482, 2.62, 13772.3, 574.2409
396, 364.1732, 2.63, 160669.1, 363.1660
397, 578.2574, 2.64, 43745.8, 577.2501
398, 578.1419, 2.64, 157880.0, 577.1347
399, 508.1946, 2.66, 30509.1, 507.1874
400, 424.1941, 2.66, 164057.2, 423.1868
401, 572.3163, 2.66, 69293.3, 571.3090
402, 242.1264, 2.67, 112554.4, 241.1191
403, 517.3015, 2.68, 35240.2, 516.2942
404, 330.0950, 2.68, 68634.7, 329.0877
405, 472.2152, 2.68, 112030.9, 471.2079
406, 577.3102, 2.68, 62577.3, 576.3029
407, 428.1893, 2.68, 288604.8, 427.1820
408, 529.3113, 2.71, 22596.4, 528.3040
409, 849.3150, 2.72, 26826.7, 848.3077
410, 472.1517, 2.73, 191036.0, 471.1448
411, 590.1784, 2.73, 40795.6, 589.1711
412, 612.2627, 2.74, 455451.5, 611.2554
413, 598.1679, 2.74, 101445.7, 597.1606
414, 367.1266, 2.76, 1850748.6, 366.1193
415, 485.1532, 2.76, 79379.7, 484.1460
416, 501.1846, 2.76, 47727.1, 500.1774
417, 436.1006, 2.76, 174419.0, 435.0934
418, 478.2412, 2.76, 156752.1, 477.2339
419, 434.2151, 2.76, 473939.8, 433.2078
420, 506.2358, 2.76, 50327.2, 505.2285
421, 404.1683, 2.77, 198747.7, 403.1610
422, 442.2046, 2.78, 40632.5, 441.1973
423, 586.2259, 2.79, 339077.8, 585.2187
424, 658.2475, 2.79, 44966.8, 657.2402
425, 366.1887, 2.79, 68197.7, 365.1814
426, 832.4424, 2.80, 18564.6, 831.4351
427, 568.2348, 2.80, 42156.4, 567.2276
428, 578.2578, 2.81, 54999.4, 577.2505
429, 524.2103, 2.81, 90839.6, 523.2031
430, 130.0630, 2.82, 456815.4, 131.0713
431, 466.1111, 2.82, 80380.3, 465.1038
432, 476.2260, 2.82, 17841.0, 475.2188
433, 537.2431, 2.82, 121312.3, 536.2358
434, 724.1777, 2.83, 21926.1, 723.1704
435, 462.1735, 2.83, 762422.8, 461.1663
436, 551.2290, 2.83, 13328.0, 550.2217
437, 610.1530, 2.84, 392179.8, 609.1457
438, 640.1270, 2.84, 23908.6, 639.1197
439, 630.2584, 2.84, 132676.1, 629.2446
440, 361.2003, 2.84, 36307.6, 360.1931
441, 253.0586, 2.84, 271102.1, 252.0513
442, 348.1242, 2.84, 324581.7, 347.1169
443, 302.0063, 2.85, 158442.8, 300.9990
444, 248.1624, 2.86, 41180.5, 247.1552
445, 392.1685, 2.86, 313534.7, 391.1612
446, 308.1472, 2.86, 144729.2, 307.1400
447, 569.2428, 2.88, 10869.5, 569.2450
448, 190.0839, 2.88, 3189936.8, 189.0766
449, 378.1894, 2.89, 98144.2, 377.1822
450, 654.1793, 2.89, 199810.5, 653.1720
451, 476.1893, 2.90, 96346.6, 475.1821
452, 464.2200, 2.91, 2935.4, 463.2127
453, 478.0746, 2.91, 3319480.3, 477.0674
454, 429.2586, 2.91, 39731.8, 428.2514
455, 476.0585, 2.91, 32372.8, 475.0513
456, 428.2043, 2.92, 89677.7, 427.1970
457, 942.1684, 2.92, 1437370.1, 941.1611
458, 500.0644, 2.92, 70626.1, 499.0571
459, 582.1215, 2.93, 268061.8, 581.1142
460, 928.1891, 2.93, 561244.5, 927.1818
461, 598.1532, 2.93, 40774.0, 597.1459
462, 464.0953, 2.93, 3161524.3, 463.0880
463, 914.3032, 2.94, 30175.0, 913.2959
464, 708.1892, 2.95, 77755.1, 707.1819
465, 870.2780, 2.95, 16339.7, 869.2707
466, 244.0945, 2.95, 375183.3, 243.0873
467, 780.3649, 2.95, 41443.1, 779.3576
468, 450.2098, 2.97, 547658.2, 449.2026
469, 490.2782, 2.99, 113255.6, 489.2709
470, 687.2631, 2.99, 51754.1, 686.2558
471, 434.0846, 3.00, 98667.2, 433.0773
472, 540.1475, 3.01, 141373.7, 539.1402
473, 568.1425, 3.01, 273882.6, 567.1352
474, 584.1737, 3.01, 138957.1, 583.1664
475, 486.0928, 3.01, 215345.6, 485.0855
476, 680.2309, 3.01, 987383.3, 679.2236
477, 186.1253, 3.01, 691147.8, 185.1181
478, 230.1152, 3.01, 2121460.8, 229.1079
479, 148.0522, 3.02, 285524.3, 147.0450
480, 166.0627, 3.02, 1152300.8, 165.0554
481, 448.1007, 3.04, 365399.7, 447.0934
482, 304.0583, 3.05, 178067.0, 303.0510
483, 448.1006, 3.05, 3473357.3, 449.1088
484, 462.1660, 3.08, 73628.6, 461.1588
485, 472.1947, 3.08, 322281.9, 471.1875
486, 606.2880, 3.08, 49387.6, 605.2808
487, 562.2625, 3.09, 207869.9, 561.2552
488, 442.2050, 3.09, 218476.7, 441.1977
489, 170.0213, 3.09, 110224.4, 169.0141
490, 306.0375, 3.09, 74863.4, 305.0302
491, 896.1999, 3.09, 297064.1, 895.1926
492, 430.2201, 3.10, 176798.9, 429.2128
493, 1036.3435, 3.11, 84976.3, 1035.3362
494, 656.3273, 3.11, 128428.1, 655.3200
495, 556.2305, 3.11, 53740.0, 555.2232
496, 478.1113, 3.13, 163507.3, 477.1041
497, 510.2311, 3.13, 427938.9, 509.2239
498, 359.1280, 3.17, 29309.4, 359.1160
499, 568.2155, 3.17, 204074.8, 567.2082
500, 406.1760, 3.18, 45898.4, 405.1688
501, 416.2047, 3.18, 493652.8, 415.1974
502, 508.2882, 3.18, 63114.5, 507.2809
503, 456.2208, 3.19, 156744.0, 455.2136
504, 418.0904, 3.20, 31917.9, 417.0831
505, 568.1785, 3.20, 45255.4, 567.1712
506, 168.0422, 3.20, 243583.3, 167.0349
507, 434.1215, 3.21, 854059.0, 433.1142
508, 874.2945, 3.23, 25307.9, 873.2872
509, 426.1080, 3.24, 253163.3, 425.1007
510, 390.1314, 3.24, 807551.6, 389.1241
511, 508.1578, 3.24, 128455.0, 507.1506
512, 288.1572, 3.24, 204566.8, 287.1499
513, 440.1143, 3.26, 273090.1, 439.1070
514, 244.1311, 3.32, 197246.1, 243.1239
515, 188.1047, 3.34, 131057.7, 187.0974
516, 1266.9852, 3.35, 96812.3, 1265.9779
517, 288.0634, 3.35, 131513.8, 287.0561
518, 152.0109, 3.39, 66553.6, 151.0037
