#, Max. MW, RT [min], Area, Max. m/z
554, 194.0943, 4.58, 71597.4, 193.0870
555, 188.1411, 4.59, 232890.6, 187.1338
556, 326.1917, 4.73, 1456549.4, 325.1844
557, 310.1783, 4.84, 1182688.5, 311.1686
558, 144.1150, 4.86, 101028.2, 143.1077
559, 196.1099, 4.88, 191326.4, 195.1026
560, 257.1992, 5.04, 68754.7, 256.1919
561, 170.1308, 5.21, 90307.8, 169.1235
562, 172.1463, 5.63, 144543.4, 171.1390
563, 298.1605, 6.00, 368468.6, 297.1532
564, 266.1553, 6.05, 567733.3, 265.1481
565, 298.1605, 6.24, 170501.1, 297.1532
566, 228.2088, 6.89, 121497.3, 227.2016
567, 328.1341, 6.89, 106699.5, 327.1268
568, 366.2541, 7.05, 107940.7, 365.2468
569, 134.0579, 7.12, 658750.3, 133.0506
570, 399.2413, 7.18, 55719.6, 398.2341
571, 356.1658, 7.39, 380081.7, 355.1585
572, 256.2404, 7.39, 89482.7, 255.2331
573, 134.0579, 7.41, 303724.9, 133.0507
574, 310.1816, 7.42, 104422.4, 309.1744
575, 394.2856, 7.53, 45284.7, 393.2783
576, 394.2855, 7.63, 68818.8, 393.2782
577, 404.3144, 7.63, 86000.4, 403.3071
578, 573.4392, 7.76, 15044.5, 572.4319
579, 604.3971, 7.81, 60148.5, 603.3898
580, 384.1967, 7.90, 83617.5, 383.1894
581, 284.2714, 7.90, 159131.5, 283.2641
582, 352.2588, 7.90, 40044.8, 351.2515
583, 295.1899, 8.39, 24645.8, 294.1826
584, 326.1917, 8.39, 900235.1, 325.1844
585, 294.1865, 8.53, 592637.6, 293.1792
586, 326.1918, 8.99, 313425.4, 325.1845
587, 340.2074, 9.57, 85936.0, 339.2001
588, 699.9178, 9.58, 204696.7, 698.9105
