#, Max. MW, RT [min], Area, Max. m/z
441, 348.1249, 2.83, 282884.3, 347.1176
442, 253.0590, 2.84, 160429.5, 252.0517
443, 480.2216, 2.84, 18614.2, 479.2143
444, 302.0066, 2.84, 130839.6, 300.9993
445, 677.3382, 2.84, 177189.4, 676.3309
446, 527.2961, 2.84, 48554.8, 526.2888
447, 248.1628, 2.84, 54458.3, 247.1555
448, 392.1688, 2.85, 311397.1, 391.1615
449, 308.1475, 2.85, 77232.0, 307.1403
450, 190.0842, 2.87, 2988841.5, 189.0769
451, 130.0632, 2.87, 127766.1, 129.0559
452, 378.1894, 2.88, 110866.4, 377.1821
453, 879.4695, 2.88, 51387.2, 878.4622
454, 654.1799, 2.88, 171955.7, 653.1726
455, 476.1897, 2.88, 107427.7, 475.1824
456, 210.0894, 2.89, 211303.1, 209.0821
457, 796.3596, 2.89, 67028.5, 795.3523
458, 478.0752, 2.90, 3131175.3, 477.0679
459, 476.0592, 2.90, 28428.8, 475.0519
460, 500.0639, 2.90, 46318.1, 499.0566
461, 428.2050, 2.91, 78858.0, 427.1977
462, 942.1699, 2.91, 1259996.6, 941.1626
463, 928.1907, 2.92, 437651.3, 927.1834
464, 464.0958, 2.92, 2875544.0, 463.0886
465, 582.1221, 2.92, 238187.0, 581.1149
466, 598.1536, 2.92, 33267.7, 597.1463
467, 914.3047, 2.93, 21982.8, 913.2975
468, 252.1112, 2.93, 69565.9, 251.1039
469, 708.1898, 2.94, 59333.2, 707.1825
470, 694.2113, 2.94, 143767.1, 693.2040
471, 780.3643, 2.94, 55899.0, 779.3570
472, 244.0949, 2.94, 360572.2, 243.0876
473, 230.1155, 2.95, 848955.3, 229.1082
474, 450.2103, 2.96, 468992.8, 449.2030
475, 490.2787, 2.98, 181267.3, 489.2714
476, 1049.4174, 2.98, 85151.2, 1048.4101
477, 951.4907, 2.98, 99895.1, 950.4834
478, 594.1586, 2.98, 44378.0, 593.1513
479, 434.0849, 2.99, 84192.9, 433.0776
480, 540.1479, 3.00, 48464.7, 539.1407
481, 584.1745, 3.00, 100763.0, 583.1673
482, 568.1430, 3.00, 202066.7, 567.1357
483, 694.2109, 3.00, 26927.7, 693.2036
484, 486.0927, 3.00, 176291.3, 485.0854
485, 680.2318, 3.00, 1054230.8, 679.2245
486, 186.1255, 3.00, 647646.9, 185.1183
