#, Max. MW, RT [min], Area, Max. m/z
508, 508.1583, 3.24, 134968.6, 507.1511
509, 426.1084, 3.24, 256118.3, 425.1011
510, 390.1318, 3.24, 926699.4, 389.1246
511, 440.1146, 3.26, 326110.7, 439.1073
512, 418.2204, 3.27, 126765.0, 417.2132
513, 386.1579, 3.30, 60380.4, 385.1506
514, 244.1310, 3.31, 250816.0, 243.1237
515, 188.1047, 3.33, 125162.9, 187.0974
516, 1266.9817, 3.36, 87655.6, 1265.9745
517, 436.1161, 3.37, 50575.9, 435.1089
518, 388.1734, 3.38, 25826.7, 387.1662
519, 152.0108, 3.39, 83267.4, 151.0035
520, 244.1309, 3.40, 135502.6, 243.1236
521, 556.2307, 3.45, 18838.0, 555.2234
522, 390.2613, 3.51, 42430.2, 389.2541
523, 514.2626, 3.51, 32960.4, 513.2553
524, 470.2363, 3.51, 236121.2, 469.2290
525, 138.0317, 3.53, 84340.0, 137.0244
526, 794.3366, 3.55, 31794.5, 793.3293
527, 286.0479, 3.63, 180873.1, 285.0406
528, 420.0696, 3.65, 286780.5, 419.0623
529, 436.1007, 3.65, 79918.7, 435.0934
530, 302.0428, 3.65, 1835748.8, 301.0355
531, 300.0271, 3.66, 71828.0, 299.0198
532, 276.1210, 3.68, 74568.7, 275.1138
533, 272.1735, 3.71, 284060.2, 271.1662
534, 495.2402, 3.73, 65644.2, 495.2442
535, 496.2522, 3.81, 39617.7, 495.2449
536, 309.2053, 3.89, 62618.4, 308.1980
537, 294.1103, 3.93, 62454.8, 293.1031
538, 273.1576, 3.96, 196537.9, 272.1503
539, 286.0477, 3.98, 443448.8, 285.0404
540, 328.2250, 4.00, 348803.9, 327.2177
541, 374.1767, 4.15, 64881.0, 373.1694
542, 330.2411, 4.18, 302051.3, 329.2338
543, 376.1921, 4.34, 109674.0, 375.1848
544, 307.1783, 4.36, 345572.1, 306.1710
545, 300.2050, 4.40, 653962.6, 299.1978
546, 286.1893, 4.40, 194586.2, 285.1821
547, 214.1205, 4.50, 355778.4, 213.1132
548, 252.0999, 4.52, 66846.9, 251.0926
549, 194.0943, 4.58, 72984.5, 193.0870
550, 188.1410, 4.58, 172220.3, 187.1338
551, 301.1889, 4.63, 413977.2, 300.1816
552, 312.1760, 4.75, 881079.5, 311.1687
553, 144.1149, 4.85, 72798.7, 143.1076
554, 196.1097, 4.88, 206729.8, 195.1024
555, 310.1786, 5.00, 40212.0, 309.1713
556, 172.1460, 5.63, 72287.7, 171.1388
557, 298.1601, 6.00, 452906.3, 297.1528
558, 266.1550, 6.06, 572410.9, 265.1477
559, 298.1603, 6.25, 319639.7, 297.1530
560, 228.2085, 6.89, 100492.2, 227.2013
561, 328.1340, 6.89, 133110.8, 327.1267
562, 376.2822, 7.05, 33328.1, 375.2749
563, 366.2534, 7.05, 124456.6, 365.2461
564, 134.0577, 7.12, 395625.8, 133.0505
565, 376.2824, 7.15, 82177.2, 375.2751
566, 399.2415, 7.18, 52058.1, 398.2342
567, 256.2403, 7.38, 98382.2, 255.2330
568, 356.1657, 7.38, 412460.7, 355.1585
569, 134.0578, 7.41, 230360.3, 133.0506
570, 310.1814, 7.44, 119381.9, 309.1741
571, 404.3141, 7.63, 108215.0, 403.3068
572, 312.1759, 7.71, 267123.4, 311.1686
573, 410.3187, 7.83, 276330.1, 409.3114
574, 384.1968, 7.89, 84529.2, 383.1896
575, 284.2716, 7.89, 191318.3, 283.2643
576, 352.2589, 7.89, 44691.4, 351.2516
577, 354.2080, 8.14, 23475.7, 353.2007
578, 326.1917, 8.38, 884119.0, 325.1844
579, 294.1865, 8.53, 542534.1, 293.1792
580, 326.1919, 9.01, 343688.6, 325.1846
